Q7302,"George Frideric Handel",1685-03-05,1759-04-14,"Baroque",2022-06-07T16:04:29+00:00
Q29453230,"Bryony Griffith",1977-01-01T00:00:00Z,None,"Contemporary",2022-06-07T16:01:08+00:00
Q59551372,"Martin Dalby",1942-04-25,2018-10-25,"Contemporary",2022-06-07T15:48:51+00:00
Q3591231,"Eric Le Sage",1964-01-01T00:00:00Z,None,"Contemporary",2022-06-07T15:35:09+00:00
Q7349,"Joseph Haydn",1732-03-31,1809-05-31,"Classical",2022-06-07T15:09:54+00:00
Q60914,"Johann Gottlieb Goldberg",1727-03-14,1756-04-13,"Baroque",2022-06-07T15:03:59+00:00
Q4160337,"Ruth Gipps",1921-02-20,1999-02-23,"Modernism",2022-06-07T14:44:56+00:00
Q312582,"Bernd Alois Zimmermann",1918-03-20,1970-08-10,"Modernism",2022-06-07T14:30:52+00:00
Q123829,"George Gershwin",1898-09-26,1937-07-11,"Modernism",2022-06-07T14:26:27+00:00
Q7349,"Joseph Haydn",1732-03-31,1809-05-31,"Classical",2022-06-07T14:01:50+00:00
Q4030,"Duke Ellington",1899-04-29,1974-05-24,"Modernism",2022-06-07T13:21:44+00:00
Q1511,"Richard Wagner",1813-05-22,1883-02-13,"Romantic",2022-06-07T13:07:40+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T13:01:21+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T12:39:19+00:00
Q295400,"Karol Szymanowski",1882-10-03,1937-03-29,"Modernism",2022-06-07T12:18:56+00:00
Q1268,"Frédéric Chopin",1810-02-22,1849-10-17,"Romantic",2022-06-07T12:03:59+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-07T11:48:27+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-07T11:26:58+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-07T11:20:59+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-07T11:18:41+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-07T11:16:08+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-07T11:10:12+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-07T11:07:50+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-07T11:05:12+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-07T11:00:20+00:00
Q254,"Wolfgang Amadeus Mozart",1756-01-27,1791-12-05,"Classical",2022-06-07T10:50:51+00:00
Q7298,"Antonín Dvořák",1841-09-08,1904-05-01,"Romantic",2022-06-07T10:46:10+00:00
Q1268,"Frédéric Chopin",1810-02-22,1849-10-17,"Romantic",2022-06-07T10:33:14+00:00
Q7314,"Igor Stravinsky",1882-06-18,1971-04-06,"Modernism",2022-06-07T10:27:42+00:00
Q710714,"William Bolcom",1938-05-26,None,"Modernism",2022-06-07T10:24:10+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T10:02:41+00:00
Q18642575,"Richard Dubugnon",1968-01-01T00:00:00Z,None,"Contemporary",2022-06-07T09:57:24+00:00
Q442198,"Louise Farrenc",1804-05-31,1875-09-15,"Romantic",2022-06-07T09:50:13+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T09:41:20+00:00
Q3018260,"David Lang",1957-01-08,None,"Contemporary",2022-06-07T09:36:43+00:00
Q294225,"Enrique Granados",1867-07-27,1916-03-24,"Romantic",2022-06-07T09:32:30+00:00
Q83326,"Béla Bartók",1881-03-25,1945-09-26,"Modernism",2022-06-07T09:19:36+00:00
Q230412,"Lili Boulanger",1893-08-21,1918-03-15,"Modernism",2022-06-07T09:16:36+00:00
Q1340,"Antonio Vivaldi",1678-03-04,1741-07-28,"Baroque",2022-06-07T09:08:24+00:00
Q5297654,"Doreen Carwithen",1922-11-15,2003-01-05,"Modernism",2022-06-07T08:55:50+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-07T08:43:41+00:00
Q713939,"Gavin Bryars",1943-01-16,None,"Modernism",2022-06-07T08:37:39+00:00
Q547301,"Joachim Raff",1822-05-27,1882-06-24,"Romantic",2022-06-07T08:29:38+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-07T08:17:41+00:00
Q46096,"Felix Mendelssohn",1809-02-03,1847-11-04,"Romantic",2022-06-07T08:12:25+00:00
Q726206,"Eric Whitacre",1970-01-02,None,"Contemporary",2022-06-07T08:08:10+00:00
Q123829,"George Gershwin",1898-09-26,1937-07-11,"Modernism",2022-06-07T08:01:13+00:00
Q108555,"Giuseppe Tartini",1692-04-08,1770-02-26,"Baroque",2022-06-07T07:44:24+00:00
Q254,"Wolfgang Amadeus Mozart",1756-01-27,1791-12-05,"Classical",2022-06-07T07:33:17+00:00
None,"Ross Ainslie",None,None,"None",2022-06-07T07:30:28+00:00
Q143198,"Arnold Bax",1883-11-08,1953-10-03,"Modernism",2022-06-07T07:26:04+00:00
Q2680514,"Sally Beamish",1956-08-26,None,"Contemporary",2022-06-07T07:24:09+00:00
Q9726,"Gioacchino Rossini",1792-02-29T00:00:00Z,1868-11-13T00:00:00Z,"Romantic",2022-06-07T07:16:28+00:00
Q7312,"Franz Schubert",1797-01-31,1828-11-19,"Romantic",2022-06-07T07:08:05+00:00
Q5314310,"Duncan Chisholm",1968-10-31T00:00:00Z,None,"Contemporary",2022-06-07T07:04:14+00:00
Q1268,"Frédéric Chopin",1810-02-22,1849-10-17,"Romantic",2022-06-07T06:54:42+00:00
Q539794,"Thea Musgrave",1928-05-27,None,"Modernism",2022-06-07T06:51:27+00:00
Q319396,"Miklós Rózsa",1907-04-18,1995-07-27,"Modernism",2022-06-07T06:46:54+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-07T06:39:58+00:00
Q5314310,"Duncan Chisholm",1968-10-31T00:00:00Z,None,"Contemporary",2022-06-07T06:35:11+00:00
Q455101,"Antoine Brumel",1460-01-01,1512-01-01,"Renaissance",2022-06-07T06:25:26+00:00
Q1573568,"Hamish MacCunn",1868-03-22,1916-08-02,"Romantic",2022-06-07T06:12:15+00:00
Q15830974,"Robert Mackintosh",1745-01-01T00:00:00Z,1807-01-01T00:00:00Z,"Classical",2022-06-07T06:09:20+00:00
Q1178,"Maurice Ravel",1875-03-07,1937-12-28,"Modernism",2022-06-07T06:04:28+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T05:54:14+00:00
Q348282,"Anatoly Lyadov",1855-05-11T00:00:00Z,1914-08-28T00:00:00Z,"Romantic",2022-06-07T05:45:50+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-07T05:38:54+00:00
Q368264,"Charles Villiers Stanford",1852-09-30,1924-03-29,"Romantic",2022-06-07T05:33:05+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-07T05:08:34+00:00
Q108555,"Giuseppe Tartini",1692-04-08,1770-02-26,"Baroque",2022-06-07T04:52:03+00:00
Q433592,"Einojuhani Rautavaara",1928-10-09,2016-07-27,"Contemporary",2022-06-07T04:41:03+00:00
Q232235,"Barbara Strozzi",1619-08-06,1677-11-11,"Baroque",2022-06-07T04:28:09+00:00
Q4449195,"Dobrinka Tabakova",1980-01-01,None,"Contemporary",2022-06-07T04:10:59+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-07T03:59:39+00:00
Q217613,"Stanisław Moniuszko",1819-05-05T00:00:00Z,1872-06-04T00:00:00Z,"Romantic",2022-06-07T03:50:49+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T03:41:00+00:00
Q457145,"Sigismondo D'India",1582-01-01T00:00:00Z,1629-01-01T00:00:00Z,"Baroque",2022-06-07T03:34:31+00:00
Q230412,"Lili Boulanger",1893-08-21,1918-03-15,"Modernism",2022-06-07T03:30:53+00:00
Q2177798,"Ruth Watson Henderson",1932-11-23,None,"Modernism",2022-06-07T03:25:23+00:00
Q1268,"Frédéric Chopin",1810-02-22,1849-10-17,"Romantic",2022-06-07T03:17:05+00:00
Q313667,"François Joseph Gossec",1734-01-17T00:00:00Z,1829-02-16T00:00:00Z,"Romantic",2022-06-07T03:01:11+00:00
Q150767,"Benjamin Britten",1913-11-22,1976-12-04,"Modernism",2022-06-07T02:50:24+00:00
Q153008,"Zoltán Kodály",1882-12-16,1967-03-06,"Modernism",2022-06-07T02:44:44+00:00
Q7302,"George Frideric Handel",1685-03-05,1759-04-14,"Baroque",2022-06-07T02:41:15+00:00
Q153455,"Heinrich Biber",1644-08-12T00:00:00Z,1704-05-03T00:00:00Z,"Baroque",2022-06-07T02:30:22+00:00
Q191408,"Francis Poulenc",1899-01-07,1963-01-30,"Modernism",2022-06-07T02:12:37+00:00
Q7298,"Antonín Dvořák",1841-09-08,1904-05-01,"Romantic",2022-06-07T01:31:08+00:00
Q1178,"Maurice Ravel",1875-03-07,1937-12-28,"Modernism",2022-06-07T01:12:55+00:00
Q45682,"Jean Sibelius",1865-12-08,1957-09-20,"Modernism",2022-06-07T01:07:12+00:00
Q13894,"Richard Strauss",1866-06-11,1949-09-08,"Modernism",2022-06-07T00:42:58+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-07T00:38:17+00:00
Q49481,"Sergei Prokofiev",1891-03-23,1953-03-05,"Modernism",2022-06-07T00:11:28+00:00
Q45682,"Jean Sibelius",1865-12-08,1957-09-20,"Modernism",2022-06-06T23:31:19+00:00
Q107465892,"Arooj Aftab",1985-03-11,None,"Contemporary",2022-06-06T23:23:07+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T23:12:41+00:00
None,"Third Coast Percussion",None,None,"None",2022-06-06T23:00:44+00:00
Q56485677,"Cosmo Sheldrake",1989-12-16,None,"Contemporary",2022-06-06T22:58:08+00:00
Q313372,"Francisco Tárrega",1852-11-21,1909-12-15,"Romantic",2022-06-06T22:54:04+00:00
None,"Alban Claudin",None,None,"None",2022-06-06T22:51:08+00:00
Q187192,"Erik Satie",1866-05-17,1925-06-01,"Romantic",2022-06-06T22:46:04+00:00
Q189729,"Philip Glass",1937-01-31,None,"Modernism",2022-06-06T22:34:51+00:00
Q726206,"Eric Whitacre",1970-01-02,None,"Contemporary",2022-06-06T22:29:40+00:00
Q289468,"Jennifer Higdon",1962-12-31,None,"Contemporary",2022-06-06T22:23:14+00:00
None,"Joep Beving",None,None,"None",2022-06-06T22:15:40+00:00
Q4679736,"Adam Schoenberg",1980-11-15,None,"Contemporary",2022-06-06T22:06:24+00:00
Q1145,"Jean-Philippe Rameau",1683-09-25T00:00:00Z,1764-09-12T00:00:00Z,"Baroque",2022-06-06T22:00:38+00:00
Q207947,"Ralph Vaughan Williams",1872-10-12,1958-08-26,"Modernism",2022-06-06T20:33:53+00:00
Q179631,"Edward Elgar",1857-06-02,1934-02-23,"Romantic",2022-06-06T20:10:22+00:00
Q5592824,"Graham Fitkin",1963-04-19,None,"Contemporary",2022-06-06T19:57:55+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-06T19:37:09+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-06T19:24:54+00:00
Q4700,"Claude Debussy",1862-08-22,1918-03-25,"Romantic",2022-06-06T19:21:27+00:00
Q1145,"Jean-Philippe Rameau",1683-09-25T00:00:00Z,1764-09-12T00:00:00Z,"Baroque",2022-06-06T19:11:37+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-06-06T19:04:32+00:00
Q318829,"Henri Dutilleux",1916-01-22,2013-05-22,"Contemporary",2022-06-06T18:32:36+00:00
Q7312,"Franz Schubert",1797-01-31,1828-11-19,"Romantic",2022-06-06T18:24:40+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T18:21:35+00:00
Q294568,"Henryk Górecki",1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,"Contemporary",2022-06-06T18:15:50+00:00
Q493861,"Andrea Falconieri",1585-01-01,1656-07-29,"Baroque",2022-06-06T18:11:33+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-06T18:06:20+00:00
None,"Jorma Kaukonen",None,None,"None",2022-06-06T18:04:28+00:00
Q59755918,"Anonymous",None,None,"None",2022-06-06T18:00:33+00:00
Q246913,"Charles Wood",1866-06-15T00:00:00Z,1926-07-12T00:00:00Z,"Romantic",2022-06-06T17:56:18+00:00
Q7304,"Gustav Mahler",1860-07-07,1911-05-18,"Romantic",2022-06-06T17:45:35+00:00
Q710714,"William Bolcom",1938-05-26,None,"Modernism",2022-06-06T17:40:39+00:00
Q56158,"Georges Bizet",1838-10-25,1875-06-03,"Romantic",2022-06-06T17:35:43+00:00
Q7315,"Pyotr Ilyich Tchaikovsky",1840-05-07,1893-11-06,"Romantic",2022-06-06T17:24:38+00:00
None,"Richard M. Sherman",None,None,"None",2022-06-06T17:14:37+00:00
Q360399,"Dario Marianelli",1963-05-25,None,"Contemporary",2022-06-06T17:09:57+00:00
Q7349,"Joseph Haydn",1732-03-31,1809-05-31,"Classical",2022-06-06T17:03:39+00:00
Q164475,"Arcangelo Corelli",1653-02-17,1713-01-13,"Baroque",2022-06-06T16:56:22+00:00
Q508953,"Arthur Bliss",1891-08-02,1975-03-27,"Modernism",2022-06-06T16:51:08+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-06T16:45:45+00:00
Q481979,"Amy Woodforde-Finden",1860-01-01,1919-03-13,"Romantic",2022-06-06T16:41:36+00:00
Q5859820,"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary",2022-06-06T16:28:21+00:00
Q481979,"Amy Woodforde-Finden",1860-01-01,1919-03-13,"Romantic",2022-06-06T16:22:25+00:00
Q123829,"George Gershwin",1898-09-26,1937-07-11,"Modernism",2022-06-06T16:12:47+00:00
Q78517,"Fritz Kreisler",1875-02-02,1962-01-29,"Modernism",2022-06-06T16:06:27+00:00
Q7302,"George Frideric Handel",1685-03-05,1759-04-14,"Baroque",2022-06-06T16:00:44+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-06T15:37:11+00:00
Q356499,"Michael Tippett",1905-01-02,1998-01-09,"Modernism",2022-06-06T15:31:07+00:00
Q2282938,"Erik Chisholm",1904-01-04T00:00:00Z,1965-06-08T00:00:00Z,"Modernism",2022-06-06T15:19:39+00:00
Q254,"Wolfgang Amadeus Mozart",1756-01-27,1791-12-05,"Classical",2022-06-06T15:07:34+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T15:02:48+00:00
Q424173,"Yasushi Akutagawa",1925-07-12,1989-01-31,"Modernism",2022-06-06T14:47:03+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-06T14:03:20+00:00
None,"Quinn Mason",None,None,"None",2022-06-06T13:45:26+00:00
Q76428,"Carl Philipp Emanuel Bach",1714-03-08,1788-12-14,"Classical",2022-06-06T13:24:35+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T13:20:53+00:00
Q223258,"Bohuslav Martinů",1890-12-08,1959-08-28,"Modernism",2022-06-06T13:10:27+00:00
Q959863,"Richard Rodney Bennett",1936-03-29,2012-12-24,"Contemporary",2022-06-06T13:05:07+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-06T11:54:04+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-06T11:23:23+00:00
Q464636,"Augusta Holmès",1847-12-16,1903-01-28,"Romantic",2022-06-06T11:13:41+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-06T11:06:33+00:00
Q364983,"Henri Duparc",1848-01-21,1933-02-12,"Romantic",2022-06-06T11:00:26+00:00
Q76428,"Carl Philipp Emanuel Bach",1714-03-08,1788-12-14,"Classical",2022-06-06T10:49:11+00:00
Q310939,"William Walton",1902-03-29,1983-03-08,"Modernism",2022-06-06T10:45:40+00:00
Q517605,"André Caplet",1878-11-23,1925-04-22,"Modernism",2022-06-06T10:41:29+00:00
Q5859820,"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary",2022-06-06T10:37:25+00:00
Q6140679,"James Oswald",1710-03-21,1769-01-02,"Baroque",2022-06-06T10:10:09+00:00
Q7312,"Franz Schubert",1797-01-31,1828-11-19,"Romantic",2022-06-06T10:05:01+00:00
Q724998,"Michael Torke",1961-09-22,None,"Contemporary",2022-06-06T09:54:25+00:00
Q154812,"Carl Maria von Weber",1786-12-18,1826-06-05,"Classical",2022-06-06T09:47:30+00:00
Q7312,"Franz Schubert",1797-01-31,1828-11-19,"Romantic",2022-06-06T09:40:38+00:00
Q41555,"Jacques Offenbach",1819-06-21,1880-10-04,"Romantic",2022-06-06T09:36:44+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-06-06T09:34:36+00:00
Q7302,"George Frideric Handel",1685-03-05,1759-04-14,"Baroque",2022-06-06T09:31:53+00:00
Q41309,"Franz Liszt",1811-10-22,1886-07-31,"Romantic",2022-06-06T09:18:28+00:00
Q887846,"Bob Chilcott",1955-04-09,None,"Contemporary",2022-06-06T09:15:02+00:00
Q439572,"Thomas Adès",1971-03-01,None,"Contemporary",2022-06-06T09:09:56+00:00
Q798663,"John Foulds",1880-11-02,1939-04-24,"Modernism",2022-06-06T09:02:57+00:00
Q5859820,"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary",2022-06-06T08:57:38+00:00
Q335006,"Sergei Ivanovich Taneyev",1856-11-25,1915-06-19,"Romantic",2022-06-06T08:52:20+00:00
Q377558,"Mario Castelnuovo-Tedesco",1895-04-03T00:00:00Z,1968-03-17T00:00:00Z,"Modernism",2022-06-06T08:42:59+00:00
Q4485111,"Wilhelm Fitzenhagen",1848-09-15,1890-02-14,"Romantic",2022-06-06T08:34:03+00:00
Q7349,"Joseph Haydn",1732-03-31,1809-05-31,"Classical",2022-06-06T08:24:27+00:00
Q7315,"Pyotr Ilyich Tchaikovsky",1840-05-07,1893-11-06,"Romantic",2022-06-06T08:17:26+00:00
Q154632,"Niels Gade",1817-02-22T00:00:00Z,1890-12-21T00:00:00Z,"Romantic",2022-06-06T08:11:24+00:00
Q3371530,"Paul Jeanjean",1874-11-01T00:00:00Z,1929-01-09T00:00:00Z,"Modernism",2022-06-06T08:05:33+00:00
Q243837,"Ottorino Respighi",1879-06-09,1936-04-18,"Modernism",2022-06-06T08:01:32+00:00
Q56158,"Georges Bizet",1838-10-25,1875-06-03,"Romantic",2022-06-06T07:52:57+00:00
None,"Cheyenne Brown",None,None,"None",2022-06-06T07:46:38+00:00
Q154632,"Niels Gade",1817-02-22T00:00:00Z,1890-12-21T00:00:00Z,"Romantic",2022-06-06T07:35:09+00:00
Q318354,"Percy Grainger",1882-07-08,1961-02-20,"Modernism",2022-06-06T07:29:03+00:00
Q5859820,"Trad Montana",1977-01-01T00:00:00Z,None,"Contemporary",2022-06-06T07:23:53+00:00
Q5056015,"Cecil Coles",1888-10-07T00:00:00Z,1918-04-26T00:00:00Z,"Modernism",2022-06-06T07:14:29+00:00
Q16240362,"Lauren MacColl",None,None,"None",2022-06-06T07:05:00+00:00
Q80621,"Edvard Grieg",1843-06-15,1907-09-04,"Romantic",2022-06-06T06:52:56+00:00
Q7351,"Robert Schumann",1810-06-08,1856-07-29,"Romantic",2022-06-06T06:46:23+00:00
None,"Gregory W. Brown",None,None,"None",2022-06-06T06:41:03+00:00
Q7298,"Antonín Dvořák",1841-09-08,1904-05-01,"Romantic",2022-06-06T06:34:37+00:00
Q7302,"George Frideric Handel",1685-03-05,1759-04-14,"Baroque",2022-06-06T06:25:19+00:00
Q189534,"Arvo Pärt",1935-09-11,None,"Modernism",2022-06-06T06:14:46+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-06T06:08:04+00:00
Q2054753,"Robert Russell Bennett",1894-06-15T00:00:00Z,1981-08-18T00:00:00Z,"Modernism",2022-06-06T06:04:35+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T05:54:57+00:00
Q13894,"Richard Strauss",1866-06-11,1949-09-08,"Modernism",2022-06-06T05:44:52+00:00
Q726206,"Eric Whitacre",1970-01-02,None,"Contemporary",2022-06-06T05:39:26+00:00
Q4567306,"Edvard Fliflet Bræin",1924-08-23T00:00:00Z,1976-04-30T00:00:00Z,"Modernism",2022-06-06T05:32:36+00:00
Q313371,"Erich Wolfgang Korngold",1897-05-29,1957-11-29,"Modernism",2022-06-06T05:02:46+00:00
Q107277,"Wilhelm Friedemann Bach",1710-11-22,1784-07-01,"Baroque",2022-06-06T04:50:19+00:00
Q46096,"Felix Mendelssohn",1809-02-03,1847-11-04,"Romantic",2022-06-06T04:21:38+00:00
Q2002568,"Petko Staynov",1896-12-01T00:00:00Z,1977-06-25T00:00:00Z,"Modernism",2022-06-06T04:13:48+00:00
None,"Albertus Groneman",None,None,"None",2022-06-06T04:05:39+00:00
Q7454488,"Sergiu Natra",1924-04-12,2021-02-23,"Contemporary",2022-06-06T03:58:02+00:00
Q1339,"Johann Sebastian Bach",1685-03-31,1750-07-28,"Baroque",2022-06-06T03:49:30+00:00
Q41309,"Franz Liszt",1811-10-22,1886-07-31,"Romantic",2022-06-06T03:39:37+00:00
Q83309,"Johann Strauss II",1825-10-25,1899-06-03,"Romantic",2022-06-06T03:30:58+00:00
Q75854,"Georg Philipp Telemann",1681-03-24,1767-06-25,"Baroque",2022-06-06T03:20:29+00:00
Q316505,"Dmytro Bortniansky",1751-10-28T00:00:00Z,1825-10-10T00:00:00Z,"Classical",2022-06-06T03:11:51+00:00
Q1610542,"Hermann Ambrosius",1897-07-25T00:00:00Z,1983-10-25T00:00:00Z,"Modernism",2022-06-06T03:04:25+00:00
Q9695,"Henry Purcell",1659-09-10,1695-11-21,"Baroque",2022-06-06T02:57:20+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-06T02:48:59+00:00
Q961063,"Väinö Raitio",1891-04-15,1945-09-10,"Modernism",2022-06-06T02:41:12+00:00
Q295400,"Karol Szymanowski",1882-10-03,1937-03-29,"Modernism",2022-06-06T02:12:16+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-06T01:30:53+00:00
Q213519,"Marin Marais",1656-05-31,1728-08-15,"Baroque",2022-06-06T00:51:35+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-06-06T00:47:08+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-06-06T00:09:23+00:00
Q150445,"Camille Saint-Saëns",1835-10-09T00:00:00Z,1921-12-16T00:00:00Z,"Romantic",2022-06-05T23:31:31+00:00
None,"Simon &amp; Garfunkel",None,None,"None",2022-06-05T22:55:37+00:00
None,"Natalie Sharp",None,None,"None",2022-06-05T22:47:09+00:00
None,"Loz Colbert",None,None,"None",2022-06-05T22:42:43+00:00
Q4357058,"Paul Lansky",1944-06-18,None,"Modernism",2022-06-05T22:41:31+00:00
Q272203,"Van Morrison",1945-08-31,None,"Modernism",2022-06-05T22:37:58+00:00
Q1780851,"Frode Haltli",1975-05-15T00:00:00Z,None,"Contemporary",2022-06-05T22:26:49+00:00
Q152880,"Iannis Xenakis",1922-05-29,2001-02-04,"Modernism",2022-06-05T22:22:53+00:00
Q5108433,"Chris Watson",1952-12-10T00:00:00Z,None,"Contemporary",2022-06-05T22:10:34+00:00
Q106512792,"Yutaka Hirose",None,None,"None",2022-06-05T22:06:58+00:00
Q17037399,"Frank Pahl",1958-02-11T00:00:00Z,None,"Contemporary",2022-06-05T22:04:13+00:00
Q235066,"Laurie Anderson",1947-06-05,None,"Modernism",2022-06-05T22:01:23+00:00
Q710714,"William Bolcom",1938-05-26,None,"Modernism",2022-06-05T21:53:26+00:00
Q72543,"Charles Koechlin",1867-11-27,1950-12-31,"Modernism",2022-06-05T21:39:20+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-05T21:34:32+00:00
Q7294,"Johannes Brahms",1833-05-07,1897-04-03,"Romantic",2022-06-05T21:03:20+00:00
Q150767,"Benjamin Britten",1913-11-22,1976-12-04,"Modernism",2022-06-05T20:46:02+00:00
Q1192,"Jean-Baptiste Lully",1632-11-28T00:00:00Z,1687-03-22T00:00:00Z,"Baroque",2022-06-05T20:29:18+00:00
Q432938,"Reynaldo Hahn",1874-08-09,1947-01-28,"Modernism",2022-06-05T20:24:58+00:00
None,"The Grubby Mitts",None,None,"None",2022-06-05T17:40:18+00:00
None,"3 Cohens",None,None,"None",2022-06-05T17:38:13+00:00
None,"Mini Pops Junior",None,None,"None",2022-06-05T17:35:58+00:00
None,"Ben Hudson Begay",None,None,"None",2022-06-05T17:34:39+00:00
Q1121935,"Denys Baptiste",1969-01-01T00:00:00Z,None,"Contemporary",2022-06-05T17:26:02+00:00
None,"Lonnie Holley",None,None,"None",2022-06-05T17:25:15+00:00
Q192185,"Aaron Copland",1900-11-14,1990-12-02,"Modernism",2022-06-05T17:22:04+00:00
Q1511,"Richard Wagner",1813-05-22,1883-02-13,"Romantic",2022-06-05T17:15:18+00:00
Q1200639,"Henry Bishop",1787-11-18,1855-04-30,"Romantic",2022-06-05T17:12:40+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-05T17:12:11+00:00
Q255,"Ludwig van Beethoven",1770-12-16,1827-03-26,"Classical",2022-06-05T17:09:15+00:00
Q722109,"John Johnson",1540-01-01,1594-01-01,"Renaissance",2022-06-05T17:04:57+00:00
None,"Loudon Wainwright III",None,None,"None",2022-06-05T17:00:54+00:00
Q80621,"Edvard Grieg",1843-06-15,1907-09-04,"Romantic",2022-06-05T16:57:59+00:00
Q7349,"Joseph Haydn",1732-03-31,1809-05-31,"Classical",2022-06-05T16:49:11+00:00
Q1779,"Louis Armstrong",1901-08-04,1971-07-06,"Modernism",2022-06-05T16:46:05+00:00
Q545379,"Maria Rita Epik",1958-01-01T00:00:00Z,None,"Contemporary",2022-06-05T16:45:04+00:00
Q7317,"Giuseppe Verdi",1813-10-09,1901-01-27,"Romantic",2022-06-05T16:42:07+00:00
Q240371,"Carmen McRae",1920-04-08,1994-11-10,"Modernism",2022-06-05T16:37:43+00:00
None,"Billie Holiday",None,None,"None",2022-06-05T16:36:12+00:00
Q55524,"Marc-Antoine Charpentier",1643-01-01T00:00:00Z,1704-02-24T00:00:00Z,"Baroque",2022-06-05T16:32:03+00:00
Q107432,"Charles Mingus",1922-04-22,1979-01-05,"Modernism",2022-06-05T15:50:41+00:00
None,"Eple Trio",None,None,"None",2022-06-05T15:45:05+00:00
None,"Shelly Manne",None,None,"None",2022-06-05T15:40:21+00:00
None,"Les Brown and His Orchestra",None,None,"None",2022-06-05T15:37:15+00:00
None,"James Kitchman",None,None,"None",2022-06-05T15:32:14+00:00
