Florence Price,1887-04-09T00:00:00Z,1953-06-03T00:00:00Z,None,Symphony No 3 in C minor ,Thu Mar 24 05:57:58 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Quintet in E flat maj... ,Thu Mar 24 05:34:31 +0000 2022
Claude Debussy,1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,impressionism in music,Ondine - from Preludes Book 2 (1912) ,Thu Mar 24 05:30:36 +0000 2022
Bernat Vivancos i Farràs,1973-01-01T00:00:00Z,None,None,Messe aux sons des cl... ,Thu Mar 24 05:16:52 +0000 2022
William Byrd,1543-01-01T00:00:00Z,1623-07-04T00:00:00Z,None,The Bells ,Thu Mar 24 05:09:09 +0000 2022
Jean Sibelius,1865-12-08T00:00:00Z,1957-09-20T00:00:00Z,None,Pohjola\'s daughter - ... ,Thu Mar 24 04:54:19 +0000 2022
Marcel Tournier,1879-01-05T00:00:00Z,1951-05-08T00:00:00Z,western classical music,Au Matin - etude de concert ,Thu Mar 24 04:49:58 +0000 2022
Zygmunt Noskowski,1846-05-02T00:00:00Z,1909-07-23T00:00:00Z,None,Overture to Sir Zolzi... ,Thu Mar 24 04:31:16 +0000 2022
Edvard Grieg,1843-06-15T00:00:00Z,1907-09-04T00:00:00Z,None,Sonata for piano in E minor,Thu Mar 24 04:10:14 +0000 2022
George Frideric Handel,1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,Baroque music,Ah! che troppo inequa... ,Thu Mar 24 03:59:32 +0000 2022
Franz Schubert,1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,None,5 Deutsche [German dances] with 7 trios and coda (D.90) ,Thu Mar 24 03:44:28 +0000 2022
François Couperin,1668-12-10T00:00:00Z,1733-10-11T00:00:00Z,Baroque music,Bruit de Guerre ,Thu Mar 24 03:40:20 +0000 2022
Jan van Gilse,None,None,None,String Quartet (Unfinished,Thu Mar 24 03:30:27 +0000 2022
Gustav Holst,1874-09-21T00:00:00Z,1934-05-25T00:00:00Z,None,Beni Mora ,Thu Mar 24 03:14:37 +0000 2022
Giovanni da Palestrina,1520-01-01T00:00:00Z,1594-02-02T00:00:00Z,None,Agnus Dei - super ut-... ,Thu Mar 24 03:07:20 +0000 2022
Ottorino Respighi,1879-06-09T00:00:00Z,1936-04-18T00:00:00Z,None,Concerto in modo miso... ,Thu Mar 24 02:31:10 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Prelude &amp; Fugue in D ... ,Thu Mar 24 02:18:53 +0000 2022
Johann Christian Bach,1735-09-05T00:00:00Z,1782-01-01T00:00:00Z,None,Quintet in F major fo... ,Thu Mar 24 02:09:15 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,Mass in C major,Thu Mar 24 01:28:49 +0000 2022
Carl Friedrich Abel,1723-12-22T00:00:00Z,1787-06-20T00:00:00Z,Baroque music,Sonata for viola da g... ,Thu Mar 24 00:31:12 +0000 2022
Gavin Bryars,1943-01-16T00:00:00Z,None,None,Jesus\' Blood Never Fa... ,Thu Mar 24 00:02:53 +0000 2022
Jim Wallis,None,None,None,Baker\'s Dolphin ,Wed Mar 23 23:58:42 +0000 2022
Sergei Rachmaninoff,1873-04-01T00:00:00Z,1943-03-28T00:00:00Z,Romantic music,13 Preludes Op.32 (no.5 in G major) ,Wed Mar 23 23:54:20 +0000 2022
Jónsi,1975-04-23T00:00:00Z,None,None,Boy 1904 ,Wed Mar 23 23:50:20 +0000 2022
F.S. Blumm,None,None,None,Valentine my Funny ,Wed Mar 23 23:42:40 +0000 2022
Balimaya Project,None,None,None,Viens Me Libérer [interlude] ,Wed Mar 23 23:39:24 +0000 2022
Dobrinka Tabakova,1980-01-01T00:00:00Z,None,None,Concerto for cello an... ,Wed Mar 23 23:30:29 +0000 2022
Jim Perkins,None,None,None,Tribute Jim_Perkins_,Wed Mar 23 23:28:58 +0000 2022
Björk,None,None,None,Stonemilker bjork,Wed Mar 23 23:22:09 +0000 2022
Claire M Singer,None,None,None,Goodbye clairemsinger,Wed Mar 23 23:20:08 +0000 2022
Jameszoo,None,None,None,(nail) ,Wed Mar 23 23:15:02 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Goldberg Variations (Variation 9; Canone alle Terza) ,Wed Mar 23 23:13:36 +0000 2022
Xenia Pestova,None,None,None,Sarabanda Electronica XPressz,Wed Mar 23 23:11:38 +0000 2022
Gabriel Fauré,1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,Romantic music,In Paradisum (Requiem... ,Wed Mar 23 23:07:23 +0000 2022
Balmorhea,None,None,None,Solanales balmorheamusic,Wed Mar 23 23:03:00 +0000 2022
Emily Hall,1978-01-01T00:00:00Z,None,None,Mini Suite ii ,Wed Mar 23 23:00:22 +0000 2022
Uuno Klami,1900-09-20T00:00:00Z,1961-05-29T00:00:00Z,None,Kalevala Suite,Wed Mar 23 21:54:07 +0000 2022
Franz Schubert,1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,None,Arpeggione Sonata in A minor... ,Wed Mar 23 21:21:31 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,The Creation H.21.2 ,Wed Mar 23 19:37:41 +0000 2022
Maurice Ravel,1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,impressionism in music,Rigaudon (Le tombeau ... ,Wed Mar 23 19:26:23 +0000 2022
Amy Beach,1867-09-05T00:00:00Z,1944-12-27T00:00:00Z,None,Valse Caprice Op 4 ,Wed Mar 23 19:21:14 +0000 2022
Ivor Gurney,1890-08-28T00:00:00Z,1937-12-26T00:00:00Z,None,Sleep (5 Elizabethan ... ,Wed Mar 23 19:18:19 +0000 2022
Isaac Albéniz,1860-05-29T00:00:00Z,1909-05-18T00:00:00Z,None,Cataluna arr for guitar (Suite española No 1) ,Wed Mar 23 19:15:52 +0000 2022
Franz Schubert,1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,None,String Quartet in B flat major,Wed Mar 23 19:11:53 +0000 2022
Arvo Pärt,1935-09-11T00:00:00Z,None,None,O Adonai (7 Magnifica... ,Wed Mar 23 19:09:40 +0000 2022
Camille Saint‐Saëns,None,None,None,Allegro Appassionato ... ,Wed Mar 23 19:05:48 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Little Prelude No 4 in D major,Wed Mar 23 19:03:36 +0000 2022
Johannes Brahms,1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,Romantic music,Hungarian Dance No 2 ... ,Wed Mar 23 19:00:47 +0000 2022
William Byrd,1543-01-01T00:00:00Z,1623-07-04T00:00:00Z,None,Ne irascaris,Wed Mar 23 18:43:57 +0000 2022
Oliver Leith,1990-01-01T00:00:00Z,None,None,Honey Siren: I. (Like thick air) ,Wed Mar 23 18:38:44 +0000 2022
Franz Schubert,1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,None,Scherzo (Death and the Maiden D.810) ,Wed Mar 23 18:32:12 +0000 2022
Gustav Mahler,1860-07-07T00:00:00Z,1911-05-18T00:00:00Z,None,Symphony no. 5 in C s... ,Wed Mar 23 18:23:56 +0000 2022
Ludwig van Beethoven,1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,Classical period,Violin Sonata No.5 \'S... ,Wed Mar 23 18:16:46 +0000 2022
Antonio Vivaldi,1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,Baroque music,Concerto No.1 in D major,Wed Mar 23 18:04:06 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Allegro in G major ,Wed Mar 23 17:42:30 +0000 2022
Ludwig van Beethoven,1770-12-16T00:00:00Z,1827-03-26T00:00:00Z,Classical period,Violin Sonata No.1 in... ,Wed Mar 23 17:29:37 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Oboe Concerto in D Ma... ,Wed Mar 23 17:16:20 +0000 2022
George Frideric Handel,1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,Baroque music,Da tempeste il legno ... ,Wed Mar 23 17:09:10 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Violin Sonata in E mi... ,Wed Mar 23 17:02:27 +0000 2022
Robert Schumann,1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,None,Overture,Wed Mar 23 15:39:11 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Sonata No 1 in G minor for violin solo,Wed Mar 23 14:55:32 +0000 2022
Victoria Borisova-Ollas,1969-01-01T00:00:00Z,None,None,The Kingdom of Silence ,Wed Mar 23 14:38:41 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Don Juan,Wed Mar 23 14:20:36 +0000 2022
Nicolaus Adam Strungk,1640-11-15T00:00:00Z,1700-09-23T00:00:00Z,Baroque music,Sonata in A minor à 6 ,Wed Mar 23 14:15:41 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Vienna Philharmonic F... ,Wed Mar 23 14:01:21 +0000 2022
Johannes Brahms,1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,Romantic music,Piano Trio No 1. in B... ,Wed Mar 23 13:22:39 +0000 2022
Robert Schumann,1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,None,Märchenbilder Op. 113 ,Wed Mar 23 13:04:27 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Tod und Verklarung,Wed Mar 23 12:28:42 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Piano Quartet in C mi... ,Wed Mar 23 12:17:34 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Serenade in E flat major,Wed Mar 23 12:06:30 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,5 Piano Pieces,Wed Mar 23 12:00:38 +0000 2022
Edward Elgar,1857-06-02T00:00:00Z,1934-02-23T00:00:00Z,None,Serenade ,Wed Mar 23 11:56:25 +0000 2022
William Byrd,1543-01-01T00:00:00Z,1623-07-04T00:00:00Z,None,Though Amaryllis dance in green ,Wed Mar 23 11:51:16 +0000 2022
Giovanni Gabrieli,1557-01-01T00:00:00Z,1612-08-12T00:00:00Z,Baroque music,Canzon septimi toni à 8 No 2 arr for brass ,Wed Mar 23 11:47:43 +0000 2022
Olivier Messiaen,1908-12-10T00:00:00Z,1992-04-27T00:00:00Z,20th-century classical music,Louange à l\'Éternité de Jésus ... ,Wed Mar 23 11:37:24 +0000 2022
Antonio Vivaldi,1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,Baroque music,Bassoon Concerto in C... ,Wed Mar 23 11:25:31 +0000 2022
Amy Woodforde-Finden,1860-01-01T00:00:00Z,1919-03-13T00:00:00Z,None,Kashmiri Song (Four I... ,Wed Mar 23 11:20:29 +0000 2022
George Gershwin,1898-09-26T00:00:00Z,1937-07-11T00:00:00Z,None,Piano Concerto in F m... ,Wed Mar 23 11:06:16 +0000 2022
Johannes Brahms,1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,Romantic music,String Sextet no.2 in... ,Wed Mar 23 10:56:51 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Cello Suite No 4 in E flat major,Wed Mar 23 10:50:22 +0000 2022
Count Basie,1904-08-21T00:00:00Z,1984-04-26T00:00:00Z,None,April in Paris ,Wed Mar 23 10:46:41 +0000 2022
Pyotr Ilyich Tchaikovsky,1840-05-07T00:00:00Z,1893-11-06T00:00:00Z,None,April \'Snowdrop\' (The Seasons,Wed Mar 23 10:43:53 +0000 2022
Arthur Sullivan,1842-05-13T00:00:00Z,1900-11-22T00:00:00Z,None,The flowers that bloo... ,Wed Mar 23 10:43:23 +0000 2022
Aníbal Troilo,1914-07-11T00:00:00Z,1975-05-18T00:00:00Z,None,Che Buenos Aires anibaltroilo,Wed Mar 23 10:39:30 +0000 2022
Benjamin Britten,1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,None,Spring Symphony (The ... ,Wed Mar 23 10:34:03 +0000 2022
Carl Maria von Weber,1786-12-18T00:00:00Z,1826-06-05T00:00:00Z,None,The Ruler of the Spir... ,Wed Mar 23 10:24:23 +0000 2022
Ralph Vaughan Williams,1872-10-12T00:00:00Z,1958-08-26T00:00:00Z,None,On Wenlock Edge for t... ,Wed Mar 23 10:13:12 +0000 2022
Pietro Locatelli,1695-09-03T00:00:00Z,1764-03-30T00:00:00Z,Baroque music,Concerto grosso in F ... ,Wed Mar 23 10:04:38 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Horn Concerto no.1 in... ,Wed Mar 23 09:46:21 +0000 2022
John Rutter,1945-09-24T00:00:00Z,None,None,Hymn to the Creator o... johnmrutter,Wed Mar 23 09:37:49 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Concerto for piano an... ,Wed Mar 23 09:24:14 +0000 2022
Astor Piazzolla,1921-03-11T00:00:00Z,1992-07-04T00:00:00Z,None,Four Seasons of Bueno... ,Wed Mar 23 09:16:42 +0000 2022
Henry Purcell,1659-09-10T00:00:00Z,1695-11-21T00:00:00Z,Baroque music,Fantazia No.10 in E minor,Wed Mar 23 09:12:03 +0000 2022
Nadia Boulanger,1887-09-16T00:00:00Z,1979-10-22T00:00:00Z,western classical music,Two Pieces for cello ... ,Wed Mar 23 09:08:10 +0000 2022
George Antheil,1900-07-08T00:00:00Z,1959-02-12T00:00:00Z,None,Archipelago ,Wed Mar 23 09:00:59 +0000 2022
Robert Schumann,1810-06-08T00:00:00Z,1856-07-29T00:00:00Z,None,Piano Quartet in E-Fla... ,Wed Mar 23 08:53:15 +0000 2022
Duke Ellington,1899-04-29T00:00:00Z,1974-05-24T00:00:00Z,Harlem Renaissance,Sophisticated Lady ,Wed Mar 23 08:48:31 +0000 2022
Richard Strauss,1866-06-11T00:00:00Z,1949-09-08T00:00:00Z,None,Violin Concerto in D ... ,Wed Mar 23 08:38:53 +0000 2022
Antonio Vivaldi,1678-03-04T00:00:00Z,1741-07-28T00:00:00Z,Baroque music,Stabat Mater,Wed Mar 23 08:35:12 +0000 2022
Michael Nyman,1944-03-23T00:00:00Z,None,None,Chasing Sheep is Best Left to S... MN_Records,Wed Mar 23 08:32:01 +0000 2022
Felix Mendelssohn,1809-02-03T00:00:00Z,1847-11-04T00:00:00Z,Romantic music,Rondo capriccioso,Wed Mar 23 08:23:15 +0000 2022
Yakiv Yatsynevych,1869-11-08T00:00:00Z,1945-04-25T00:00:00Z,None,Cherubic Hymn (from t... ,Wed Mar 23 08:18:51 +0000 2022
Henry Purcell,1659-09-10T00:00:00Z,1695-11-21T00:00:00Z,Baroque music,Chacony in G minor Z.730 ,Wed Mar 23 08:13:26 +0000 2022
Ella Fitzgerald,None,None,None,A Foggy Day ,Wed Mar 23 08:08:05 +0000 2022
Charles Villiers Stanford,1852-09-30T00:00:00Z,1924-03-29T00:00:00Z,None,The rain it raineth e... ,Wed Mar 23 08:06:04 +0000 2022
John Ireland,1879-08-13T00:00:00Z,1962-05-12T00:00:00Z,None,Three Songs - 3 Songs... ,Wed Mar 23 08:04:18 +0000 2022
Benjamin Britten,1913-11-22T00:00:00Z,1976-12-04T00:00:00Z,None,Death in Venice Suite... ,Wed Mar 23 07:55:08 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,Sinfonia concertante in B flat major H... ,Wed Mar 23 07:44:14 +0000 2022
Rebecca Clarke,1886-08-27T00:00:00Z,1979-10-13T00:00:00Z,20th-century classical music,The Cherry-blossom wand ,Wed Mar 23 07:40:34 +0000 2022
Traditional Japanese,None,None,None,Sakura ,Wed Mar 23 07:37:29 +0000 2022
James Oswald,None,None,None,Narcissus (Airs for t... ,Wed Mar 23 07:33:26 +0000 2022
Elizabeth Poston,1905-10-24T00:00:00Z,1987-03-18T00:00:00Z,None,TRIO for Flute,Wed Mar 23 07:27:39 +0000 2022
Franz Schubert,1797-01-31T00:00:00Z,1828-11-19T00:00:00Z,None,Impromptu in E flat major,Wed Mar 23 07:21:57 +0000 2022
Georg Philipp Telemann,1681-03-24T00:00:00Z,1767-06-25T00:00:00Z,Baroque music,Concerto in A minor for Recorder,Wed Mar 23 07:10:45 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,J.S. Bach: Suite No. ... ,Wed Mar 23 06:55:45 +0000 2022
Giovanni Battista Fontana,1589-01-01T00:00:00Z,1630-10-07T00:00:00Z,Baroque music,Sonata Seconda ,Wed Mar 23 06:39:58 +0000 2022
George Frideric Handel,1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,Baroque music,As steals the morn (L... ,Wed Mar 23 06:32:11 +0000 2022
Gabriel Fauré,1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,Romantic music,Cello Sonata No 2 in G m... ,Wed Mar 23 06:09:57 +0000 2022
Grażyna Bacewicz,1909-02-05T00:00:00Z,1969-01-17T00:00:00Z,None,Symphony No 3 ,Wed Mar 23 05:38:18 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Fantasie in G major for organ,Wed Mar 23 05:28:58 +0000 2022
Johannes Brahms,1833-05-07T00:00:00Z,1897-04-03T00:00:00Z,Romantic music,Warum ist das Licht g... ,Wed Mar 23 05:17:58 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,The Abduction from th... ,Wed Mar 23 05:11:31 +0000 2022
Hildegard von Bingen,None,None,None,O clarissima Mater (respond) ,Wed Mar 23 05:02:16 +0000 2022
Henryk Gorecki,1933-12-06T00:00:00Z,2010-11-12T00:00:00Z,None,String Quartet No 1 Op 62 \'Already... ,Wed Mar 23 04:47:10 +0000 2022
Claudio Monteverdi,1567-05-15T00:00:00Z,1643-11-29T00:00:00Z,Baroque music,2 madrigals by Montev... ,Wed Mar 23 04:35:51 +0000 2022
Uuno Klami,1900-09-20T00:00:00Z,1961-05-29T00:00:00Z,None,Intermezzo for cor an... ,Wed Mar 23 04:31:10 +0000 2022
Ester Mägi,1922-01-10T00:00:00Z,2021-05-14T00:00:00Z,None,Bucolic ,Wed Mar 23 04:21:00 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,Piano Trio in G major,Wed Mar 23 04:05:11 +0000 2022
Claude Debussy,1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,impressionism in music,Arabesque No.2 ,Wed Mar 23 03:49:31 +0000 2022
Germaine Tailleferre,1892-04-19T00:00:00Z,1983-11-07T00:00:00Z,None,Arabesque ,Wed Mar 23 03:45:48 +0000 2022
Johann Kirnberger,1721-04-24T00:00:00Z,1783-07-27T00:00:00Z,Baroque music,Cantata,Wed Mar 23 03:33:36 +0000 2022
Edward Elgar,1857-06-02T00:00:00Z,1934-02-23T00:00:00Z,None,Severn Suite ,Wed Mar 23 03:16:59 +0000 2022
Carl Nielsen,1865-08-09T00:00:00Z,1931-10-03T00:00:00Z,None,Serenata in vano ,Wed Mar 23 03:09:12 +0000 2022
Felix Mendelssohn,1809-02-03T00:00:00Z,1847-11-04T00:00:00Z,Romantic music,Concerto in D minor f... ,Wed Mar 23 02:31:13 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Suite for orchestra N... ,Wed Mar 23 02:08:47 +0000 2022
Erik Gustaf Geijer,1783-01-12T00:00:00Z,1847-04-23T00:00:00Z,None,Sonata for Piano (fou... ,Wed Mar 23 01:47:43 +0000 2022
Ole Edvard Antonsen,1962-04-25T00:00:00Z,None,None,Landscapes / Men gar ... ,Wed Mar 23 01:02:44 +0000 2022
Edvard Grieg,1843-06-15T00:00:00Z,1907-09-04T00:00:00Z,None,Peer Gynt Suite No. 1 ,Wed Mar 23 00:48:02 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Orchestral Suite No. ... ,Wed Mar 23 00:46:24 +0000 2022
Tomaso Albinoni,1671-06-08T00:00:00Z,1751-01-17T00:00:00Z,Baroque music,Trumpet Concerto in B... ,Wed Mar 23 00:43:11 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,Trumpet Concerto in E... ,Wed Mar 23 00:38:01 +0000 2022
Eivind Groven,1901-10-08T00:00:00Z,1977-02-08T00:00:00Z,None,Hjalarljod Overture,Wed Mar 23 00:31:14 +0000 2022
Van Morrison,1945-08-31T00:00:00Z,None,None,Linden Arden Stole the Highlights vanmorrison,Wed Mar 23 00:27:30 +0000 2022
Elena Kats‐Chernin,None,None,None,Dance of the Paper Um... ,Wed Mar 23 00:22:59 +0000 2022
Robocobra Quartet,None,None,None,Night robocobraquartz,Wed Mar 23 00:19:09 +0000 2022
Penguin Cafe,None,None,None,Winter Sun thepenguincafe,Wed Mar 23 00:16:15 +0000 2022
Maurice Ravel,1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,impressionism in music,Pavane pour une infant... ,Wed Mar 23 00:09:38 +0000 2022
Remy Van Kesteren,None,None,None,Fuji ,Wed Mar 23 00:02:56 +0000 2022
Laura Cannell,None,None,None,The Girl Who Became an Owl laurarecorder,Wed Mar 23 00:00:43 +0000 2022
Arvo Pärt,1935-09-11T00:00:00Z,None,None,Spiegel im Spiegel ,Tue Mar 22 23:52:22 +0000 2022
Kelly Moran,1988-02-17T00:00:00Z,None,None,Think of Home [Kelly Moran rework] kellymoran,Tue Mar 22 23:48:35 +0000 2022
Dylan Henner,None,None,None,A Racoon got loose in the House and Fell Asleep in the Laundry dylanhenner,Tue Mar 22 23:44:27 +0000 2022
Memotone,None,None,None,Eating the Sun ,Tue Mar 22 23:39:39 +0000 2022
Jean‐Philippe Rameau,None,None,None,Les Fêtes d\'Hébé (La ... ,Tue Mar 22 23:38:48 +0000 2022
Bishi,None,None,None,Di ti Maria ,Tue Mar 22 23:29:10 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Keyboard Concerto no.... ,Tue Mar 22 23:26:25 +0000 2022
Hinaki Omori,None,None,None,Spaceship Lament ,Tue Mar 22 23:23:34 +0000 2022
Hildegard von Bingen,None,None,None,O Quam Mirabilis Est ,Tue Mar 22 23:18:43 +0000 2022
Library Tapes,None,None,None,Fragment II ,Tue Mar 22 23:15:15 +0000 2022
Darkstar,None,None,None,Hold Me Down Darkstar,Tue Mar 22 23:08:16 +0000 2022
Daniel Pioro,None,None,None,Diane ,Tue Mar 22 23:06:11 +0000 2022
Nico Muhly,1981-08-26T00:00:00Z,None,None,Veni in os Meum - Liam Byrne remix nicomuhly,Tue Mar 22 23:00:34 +0000 2022
Jean Sibelius,1865-12-08T00:00:00Z,1957-09-20T00:00:00Z,None,Violin Concerto in D ... ,Tue Mar 22 21:25:25 +0000 2022
Claude Debussy,1862-08-22T00:00:00Z,1918-03-25T00:00:00Z,impressionism in music,Clair de Lune ,Tue Mar 22 21:18:47 +0000 2022
Emmanuel Chabrier,1841-01-18T00:00:00Z,1894-09-13T00:00:00Z,Romanticism,Bourree Fantasque for piano ,Tue Mar 22 21:11:02 +0000 2022
Maurice Ravel,1875-03-01T00:00:00Z,1937-12-28T00:00:00Z,impressionism in music,Sonatine for piano ,Tue Mar 22 20:57:45 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Sonata In B Flat Major K.333 for piano ,Tue Mar 22 20:34:49 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Singet dem Herrn ein neues Lied - ... ,Tue Mar 22 20:20:57 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Preludes and Fugues,Tue Mar 22 19:56:21 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Sonata in F Major K.332 for piano ,Tue Mar 22 19:32:27 +0000 2022
Jacques Offenbach,1819-06-21T00:00:00Z,1880-10-04T00:00:00Z,Romanticism,Les contes d\'Hoffmann... ,Tue Mar 22 19:26:02 +0000 2022
Giovanni Lorenzo Lulier,1662-01-01T00:00:00Z,1700-03-29T00:00:00Z,Baroque music,La Nascita del Redentore ,Tue Mar 22 19:22:33 +0000 2022
Johann Nepomuk Hummel,1778-09-14T00:00:00Z,1837-10-17T00:00:00Z,None,Trumpet Concerto in E... ,Tue Mar 22 19:19:05 +0000 2022
Florent Schmitt,1870-09-28T00:00:00Z,1958-08-17T00:00:00Z,western classical music,A contre-voix,Tue Mar 22 19:16:44 +0000 2022
Uuno Klami,1900-09-20T00:00:00Z,1961-05-29T00:00:00Z,None,Kalevala Suite,Tue Mar 22 19:12:10 +0000 2022
Gabriel Fauré,1845-05-12T00:00:00Z,1924-11-04T00:00:00Z,Romantic music,Dolly Suite,Tue Mar 22 19:09:25 +0000 2022
Lucile Boulanger,None,None,None,Reflets ,Tue Mar 22 19:07:10 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Horn Concerto No. 2 i... ,Tue Mar 22 19:04:12 +0000 2022
Pablo de Sarasate,1844-03-10T00:00:00Z,1908-09-10T00:00:00Z,None,Zigeunerweisen,Tue Mar 22 18:50:41 +0000 2022
Johann Sebastian Bach,1685-03-31T00:00:00Z,1750-07-28T00:00:00Z,Baroque music,Orchestral Suite No 1... ,Tue Mar 22 18:42:35 +0000 2022
Paul Mealor,1975-11-25T00:00:00Z,None,None,Now sleeps the crimson petal ,Tue Mar 22 18:38:34 +0000 2022
Jack Oades,None,None,None,Between the Stormclou... ,Tue Mar 22 18:33:43 +0000 2022
Judith Bingham,1952-06-21T00:00:00Z,None,None,The darkness is no darkness binghamcomposer,Tue Mar 22 18:25:14 +0000 2022
Alexander Glazunov,1865-08-10T00:00:00Z,1936-03-21T00:00:00Z,None,Spring,Tue Mar 22 18:15:14 +0000 2022
Wolfgang Amadeus Mozart,1756-01-27T00:00:00Z,1791-12-05T00:00:00Z,Classical period,Violin sonata in C ma... ,Tue Mar 22 18:10:29 +0000 2022
Camille Saint‐Saëns,None,None,None,Wedding Cake,Tue Mar 22 18:03:47 +0000 2022
Joaquín Rodrigo,1901-11-22T00:00:00Z,1999-07-06T00:00:00Z,None,Danza de las hachas (... ,Tue Mar 22 17:56:51 +0000 2022
Frederick Delius,1862-01-29T00:00:00Z,1934-06-10T00:00:00Z,None,To be sung of a summe... ,Tue Mar 22 17:51:54 +0000 2022
Joseph Haydn,1732-03-31T00:00:00Z,1809-05-31T00:00:00Z,classicism,String Quartet in D major (Lark),Tue Mar 22 17:44:50 +0000 2022
Verdi,None,None,None,String Quartet in E minor,Tue Mar 22 17:39:43 +0000 2022
George Frideric Handel,1685-03-05T00:00:00Z,1759-04-14T00:00:00Z,Baroque music,Ah,Tue Mar 22 17:30:28 +0000 2022
Francis Poulenc,1899-01-07T00:00:00Z,1963-01-30T00:00:00Z,western classical music,La Voix humaine ,Tue Mar 22 17:24:50 +0000 2022
